"Fecha;Circulación Monetaria;CC en BCRA;Base Monetaria"
"20-05-05;36917000000;12618000000;49535000000"
"23-05-05;36975000000;12912000000;49887000000"
"24-05-05;37219000000;13101000000;50320000000"
"26-05-05;37362000000;14246000000;51608000000"
"27-05-05;37342000000;14918000000;52260000000"
"30-05-05;37533000000;14657000000;52190000000"
"31-05-05;37793000000;14349000000;52142000000"
"01-06-05;37898000000;13747000000;51645000000"
"02-06-05;38204000000;13757000000;51961000000"
"03-06-05;38507000000;14326000000;52833000000"
"06-06-05;38705000000;14358000000;53063000000"
"07-06-05;38802000000;14661000000;53463000000"
"08-06-05;38754000000;12612000000;51366000000"
"09-06-05;38855000000;12321000000;51176000000"
"10-06-05;38821000000;12643000000;51464000000"
"13-06-05;38766000000;12801000000;51567000000"
"14-06-05;38676000000;13067000000;51743000000"
"15-06-05;38424000000;13098000000;51522000000"
"16-06-05;38493000000;13019000000;51512000000"
"17-06-05;38489000000;12158000000;50647000000"
"21-06-05;38583000000;12506000000;51089000000"
"22-06-05;38466000000;10537000000;49003000000"
"23-06-05;38578000000;10505000000;49083000000"
"24-06-05;38543000000;12419000000;50962000000"
"27-06-05;38741000000;13007000000;51748000000"
"28-06-05;39003000000;13432000000;52435000000"
"29-06-05;39205000000;14295000000;53500000000"
"30-06-05;39636000000;11788000000;51424000000"
"01-07-05;40055000000;13020000000;53075000000"
"04-07-05;40469000000;12928000000;53397000000"
"05-07-05;40754000000;13376000000;54130000000"
"06-07-05;40946000000;13917000000;54863000000"
"07-07-05;41347000000;13507000000;54854000000"
"08-07-05;41508000000;13889000000;55397000000"
"11-07-05;41569000000;13757000000;55326000000"
"12-07-05;41468000000;13874000000;55342000000"
"13-07-05;41129000000;13766000000;54895000000"
"14-07-05;41085000000;13463000000;54548000000"
"15-07-05;40855000000;13556000000;54411000000"
"18-07-05;40754000000;13642000000;54396000000"
"19-07-05;40597000000;13952000000;54549000000"
"20-07-05;40229000000;13990000000;54219000000"
"21-07-05;40260000000;13790000000;54050000000"
"22-07-05;40120000000;13715000000;53835000000"
"25-07-05;40154000000;14214000000;54368000000"
"26-07-05;40328000000;14184000000;54512000000"
"27-07-05;40305000000;13967000000;54272000000"
"28-07-05;40560000000;13777000000;54337000000"
"29-07-05;40808000000;13585000000;54393000000"
"01-08-05;41158000000;13622000000;54780000000"
"02-08-05;41360000000;13060000000;54420000000"
"03-08-05;41468000000;13583000000;55051000000"
"04-08-05;41720000000;13228000000;54948000000"
"05-08-05;41841000000;12695000000;54536000000"
"08-08-05;41904000000;13010000000;54914000000"
"09-08-05;41881000000;13143000000;55024000000"
"10-08-05;41514000000;13371000000;54885000000"
"11-08-05;41587000000;13318000000;54905000000"
"12-08-05;41434000000;13697000000;55131000000"
"16-08-05;41350000000;14110000000;55460000000"
"17-08-05;41020000000;12426000000;53446000000"
"18-08-05;40833000000;12460000000;53293000000"
"19-08-05;40615000000;12481000000;53096000000"
"22-08-05;40539000000;12536000000;53075000000"
"23-08-05;40404000000;12301000000;52705000000"
"24-08-05;40289000000;12481000000;52770000000"
"25-08-05;40334000000;12848000000;53182000000"
"26-08-05;40471000000;12726000000;53197000000"
"29-08-05;40730000000;12257000000;52987000000"
"30-08-05;40877000000;13858000000;54735000000"
"31-08-05;41129000000;14400000000;55529000000"
"01-09-05;41456000000;12305000000;53761000000"
"02-09-05;41827000000;11422000000;53249000000"
"05-09-05;42085000000;11503000000;53588000000"
"06-09-05;42165000000;11214000000;53379000000"
"07-09-05;42192000000;11141000000;53333000000"
"08-09-05;42239000000;11120000000;53359000000"
"09-09-05;42176000000;11124000000;53300000000"
"12-09-05;42092000000;11390000000;53482000000"
"13-09-05;41770000000;11590000000;53360000000"
"14-09-05;41541000000;11217000000;52758000000"
"15-09-05;41387000000;11900000000;53287000000"
"16-09-05;41255000000;11933000000;53188000000"
"19-09-05;41184000000;11881000000;53065000000"
"20-09-05;40967000000;12086000000;53053000000"
"21-09-05;40815000000;11747000000;52562000000"
"22-09-05;40780000000;12142000000;52922000000"
"23-09-05;40799000000;12414000000;53213000000"
"26-09-05;40943000000;11760000000;52703000000"
"27-09-05;40978000000;11750000000;52728000000"
"28-09-05;41130000000;11355000000;52485000000"
"29-09-05;41435000000;10792000000;52227000000"
"30-09-05;41732000000;10911000000;52643000000"
"03-10-05;42199000000;11733000000;53932000000"
"04-10-05;42320000000;11416000000;53736000000"
"05-10-05;42512000000;11787000000;54299000000"
"06-10-05;42901000000;11666000000;54567000000"
"07-10-05;43144000000;11882000000;55026000000"
"11-10-05;43143000000;12109000000;55252000000"
"12-10-05;42858000000;12288000000;55146000000"
"13-10-05;42634000000;12751000000;55385000000"
"14-10-05;42481000000;12965000000;55446000000"
"17-10-05;42446000000;13071000000;55517000000"
"18-10-05;42147000000;13578000000;55725000000"
"19-10-05;41939000000;13518000000;55457000000"
"20-10-05;41833000000;13162000000;54995000000"
"21-10-05;41849000000;13324000000;55173000000"
"24-10-05;41894000000;13067000000;54961000000"
"25-10-05;41873000000;13498000000;55371000000"
"26-10-05;41934000000;13600000000;55534000000"
"27-10-05;42193000000;14192000000;56385000000"
"28-10-05;42560000000;13583000000;56143000000"
"31-10-05;42873000000;13037000000;55910000000"
"01-11-05;43103000000;12625000000;55728000000"
"02-11-05;43356000000;12043000000;55399000000"
"03-11-05;43706000000;11509000000;55215000000"
"04-11-05;43923000000;11359000000;55282000000"
"07-11-05;44018000000;11435000000;55453000000"
"08-11-05;43879000000;11779000000;55658000000"
"09-11-05;43712000000;12088000000;55800000000"
"10-11-05;43629000000;12339000000;55968000000"
"11-11-05;43532000000;12342000000;55874000000"
"14-11-05;43491000000;12371000000;55862000000"
"15-11-05;43134000000;13175000000;56309000000"
"16-11-05;42939000000;12468000000;55407000000"
"17-11-05;42811000000;13792000000;56603000000"
"18-11-05;42739000000;13912000000;56651000000"
"21-11-05;42721000000;13664000000;56385000000"
"22-11-05;42560000000;13876000000;56436000000"
"23-11-05;42491000000;13647000000;56138000000"
"24-11-05;42541000000;14255000000;56796000000"
"25-11-05;42695000000;13322000000;56017000000"
"28-11-05;42976000000;12406000000;55382000000"
"29-11-05;43133000000;12143000000;55276000000"
"30-11-05;43336000000;12555000000;55891000000"
"01-12-05;43757000000;13673000000;57430000000"
"02-12-05;44268000000;12656000000;56924000000"
"05-12-05;44794000000;11967000000;56761000000"
"06-12-05;45026000000;11384000000;56410000000"
"07-12-05;45289000000;10086000000;55375000000"
"09-12-05;45473000000;9631000000;55104000000"
"12-12-05;45639000000;9519000000;55158000000"
"13-12-05;45430000000;9821000000;55251000000"
"14-12-05;45288000000;9860000000;55148000000"
"15-12-05;45347000000;10368000000;55715000000"
"16-12-05;45497000000;10348000000;55845000000"
"19-12-05;45747000000;9087000000;54834000000"
"20-12-05;45921000000;8752000000;54673000000"
"21-12-05;46321000000;9568000000;55889000000"
"22-12-05;46849000000;9387000000;56236000000"
"23-12-05;47288000000;9057000000;56345000000"
"26-12-05;47552000000;8910000000;56462000000"
"27-12-05;47708000000;9229000000;56937000000"
"28-12-05;47859000000;7802000000;55661000000"
"29-12-05;48173000000;7076000000;55249000000"
"30-12-05;48337000000;6373000000;54710000000"
"02-01-06;48437000000;6463000000;54900000000"
"03-01-06;48366000000;6458000000;54824000000"
"04-01-06;48338000000;7145000000;55483000000"
"05-01-06;48316000000;10577000000;58893000000"
"06-01-06;48329000000;11602000000;59931000000"
"09-01-06;48328000000;11752000000;60080000000"
"10-01-06;48033000000;12253000000;60286000000"
"11-01-06;47773000000;12864000000;60637000000"
"12-01-06;47540000000;13024000000;60564000000"
"13-01-06;47333000000;13189000000;60522000000"
"16-01-06;47200000000;13337000000;60537000000"
"17-01-06;46828000000;12922000000;59750000000"
"18-01-06;46524000000;13326000000;59850000000"
"19-01-06;46347000000;13540000000;59887000000"
"20-01-06;46216000000;13658000000;59874000000"
"23-01-06;46171000000;13780000000;59951000000"
"24-01-06;46026000000;13941000000;59967000000"
"25-01-06;45897000000;14250000000;60147000000"
"26-01-06;45960000000;14077000000;60037000000"
"27-01-06;46095000000;13597000000;59692000000"
"30-01-06;46364000000;13289000000;59653000000"
"31-01-06;46526000000;13262000000;59788000000"
"01-02-06;46678000000;12511000000;59189000000"
"02-02-06;47020000000;11853000000;58873000000"
"03-02-06;47302000000;11804000000;59106000000"
"06-02-06;47450000000;11341000000;58791000000"
"07-02-06;47389000000;11482000000;58871000000"
"08-02-06;47290000000;11401000000;58691000000"
"09-02-06;47321000000;11133000000;58454000000"
"10-02-06;47185000000;11580000000;58765000000"
"13-02-06;46993000000;11789000000;58782000000"
"14-02-06;46686000000;11936000000;58622000000"
"15-02-06;46367000000;11947000000;58314000000"
"16-02-06;46207000000;12187000000;58394000000"
"17-02-06;46130000000;12039000000;58169000000"
"20-02-06;46068000000;12187000000;58255000000"
"21-02-06;45851000000;12341000000;58192000000"
"22-02-06;45721000000;11725000000;57446000000"
"23-02-06;45864000000;12113000000;57977000000"
"24-02-06;46098000000;11798000000;57896000000"
"27-02-06;46400000000;11614000000;58014000000"
"28-02-06;46558000000;10706000000;57264000000"
"01-03-06;46723000000;10875000000;57598000000"
"02-03-06;47027000000;10597000000;57624000000"
"03-03-06;47336000000;10574000000;57910000000"
"06-03-06;47490000000;10732000000;58222000000"
"07-03-06;47484000000;11073000000;58557000000"
"08-03-06;47381000000;10601000000;57982000000"
"09-03-06;47310000000;10963000000;58273000000"
"10-03-06;47241000000;11230000000;58471000000"
"13-03-06;47128000000;11297000000;58425000000"
"14-03-06;46665000000;11755000000;58420000000"
"15-03-06;46380000000;12091000000;58471000000"
"16-03-06;46263000000;12535000000;58798000000"
"17-03-06;46097000000;12760000000;58857000000"
"20-03-06;46025000000;13041000000;59066000000"
"21-03-06;45845000000;13461000000;59306000000"
"22-03-06;45825000000;13476000000;59301000000"
"23-03-06;45889000000;13016000000;58905000000"
"27-03-06;46004000000;12673000000;58677000000"
"28-03-06;45941000000;12817000000;58758000000"
"29-03-06;45946000000;11964000000;57910000000"
"30-03-06;46246000000;11145000000;57391000000"
"31-03-06;46608000000;12483000000;59091000000"
"03-04-06;47039000000;12615000000;59654000000"
"04-04-06;47292000000;12125000000;59417000000"
"05-04-06;47500000000;12293000000;59793000000"
"06-04-06;47712000000;12025000000;59737000000"
"07-04-06;47985000000;12005000000;59990000000"
"10-04-06;48227000000;11860000000;60087000000"
"11-04-06;48282000000;12191000000;60473000000"
"12-04-06;48118000000;12481000000;60599000000"
"17-04-06;47883000000;12874000000;60757000000"
"18-04-06;47266000000;12998000000;60264000000"
"19-04-06;46648000000;13489000000;60137000000"
"20-04-06;46389000000;13873000000;60262000000"
"21-04-06;46322000000;14062000000;60384000000"
"24-04-06;46400000000;13861000000;60261000000"
"25-04-06;46335000000;14573000000;60908000000"
"26-04-06;46486000000;14349000000;60835000000"
"27-04-06;46855000000;13525000000;60380000000"
"28-04-06;47201000000;13334000000;60535000000"
"02-05-06;47555000000;13550000000;61105000000"
"03-05-06;47801000000;13583000000;61384000000"
"04-05-06;48014000000;13108000000;61122000000"
"05-05-06;48134000000;13240000000;61374000000"
"08-05-06;48273000000;13079000000;61352000000"
"09-05-06;48099000000;13044000000;61143000000"
"10-05-06;47885000000;13456000000;61341000000"
"11-05-06;47791000000;13864000000;61655000000"
"12-05-06;47654000000;13787000000;61441000000"
"15-05-06;47571000000;14338000000;61909000000"
"16-05-06;47232000000;14265000000;61497000000"
"17-05-06;47002000000;14348000000;61350000000"
"18-05-06;46924000000;14518000000;61442000000"
"19-05-06;46873000000;12879000000;59752000000"
"22-05-06;46914000000;14842000000;61756000000"
"23-05-06;46861000000;14698000000;61559000000"
"24-05-06;46925000000;14347000000;61272000000"
"26-05-06;47094000000;14152000000;61246000000"
"29-05-06;47359000000;13347000000;60706000000"
"30-05-06;47433000000;12785000000;60218000000"
"31-05-06;47682000000;12515000000;60197000000"
"01-06-06;48048000000;13384000000;61432000000"
"02-06-06;48419000000;13094000000;61513000000"
"05-06-06;48896000000;13037000000;61933000000"
"06-06-06;48884000000;13012000000;61896000000"
"07-06-06;48817000000;12916000000;61733000000"
"08-06-06;48919000000;13164000000;62083000000"
"09-06-06;48930000000;13508000000;62438000000"
"12-06-06;48911000000;13380000000;62291000000"
"13-06-06;48628000000;13937000000;62565000000"
"14-06-06;48404000000;14293000000;62697000000"
"15-06-06;48393000000;14917000000;63310000000"
"16-06-06;48363000000;15335000000;63698000000"
"20-06-06;48349000000;15399000000;63748000000"
"21-06-06;48223000000;15028000000;63251000000"
"22-06-06;48186000000;14471000000;62657000000"
"23-06-06;48156000000;14898000000;63054000000"
"26-06-06;48399000000;14728000000;63127000000"
"27-06-06;48626000000;14530000000;63156000000"
"28-06-06;48954000000;14092000000;63046000000"
"29-06-06;49504000000;13988000000;63492000000"
"30-06-06;49837000000;13726000000;63563000000"
"03-07-06;50310000000;14228000000;64538000000"
"04-07-06;50369000000;14003000000;64372000000"
"05-07-06;50906000000;13882000000;64788000000"
"06-07-06;51253000000;13863000000;65116000000"
"07-07-06;51598000000;13857000000;65455000000"
"10-07-06;51733000000;13647000000;65380000000"
"11-07-06;51518000000;14136000000;65654000000"
"12-07-06;51243000000;13776000000;65019000000"
"13-07-06;51083000000;14220000000;65303000000"
"14-07-06;50946000000;14229000000;65175000000"
"17-07-06;50889000000;14620000000;65509000000"
"18-07-06;50638000000;15235000000;65873000000"
"19-07-06;50319000000;15019000000;65338000000"
"20-07-06;50279000000;14885000000;65164000000"
"21-07-06;50242000000;15200000000;65442000000"
"24-07-06;50291000000;15268000000;65559000000"
"25-07-06;50212000000;15596000000;65808000000"
"26-07-06;50224000000;15231000000;65455000000"
"27-07-06;50375000000;14678000000;65053000000"
"28-07-06;50638000000;14432000000;65070000000"
"31-07-06;51005000000;13689000000;64694000000"
"01-08-06;51267000000;15407000000;66674000000"
"02-08-06;51443000000;14868000000;66311000000"
"03-08-06;51736000000;15259000000;66995000000"
"04-08-06;51949000000;15088000000;67037000000"
"07-08-06;52044000000;15251000000;67295000000"
"08-08-06;51909000000;15088000000;66997000000"
"09-08-06;51639000000;15342000000;66981000000"
"10-08-06;51541000000;16261000000;67802000000"
"11-08-06;51373000000;16530000000;67903000000"
"14-08-06;51233000000;16561000000;67794000000"
"15-08-06;50855000000;17483000000;68338000000"
"16-08-06;50461000000;17136000000;67597000000"
"17-08-06;50359000000;17420000000;67779000000"
"18-08-06;50319000000;17029000000;67348000000"
"22-08-06;50213000000;17743000000;67956000000"
"23-08-06;49935000000;17652000000;67587000000"
"24-08-06;49794000000;17738000000;67532000000"
"25-08-06;49775000000;17418000000;67193000000"
"28-08-06;49884000000;17271000000;67155000000"
"29-08-06;49931000000;16749000000;66680000000"
"30-08-06;50104000000;16303000000;66407000000"
"31-08-06;50580000000;15037000000;65617000000"
"01-09-06;51006000000;16677000000;67683000000"
"04-09-06;51336000000;16493000000;67829000000"
"05-09-06;51459000000;16622000000;68081000000"
"06-09-06;51554000000;16375000000;67929000000"
"07-09-06;51820000000;16318000000;68138000000"
"08-09-06;51978000000;16389000000;68367000000"
"11-09-06;51902000000;16802000000;68704000000"
"12-09-06;51457000000;17287000000;68744000000"
"13-09-06;51044000000;17907000000;68951000000"
"14-09-06;50878000000;18491000000;69369000000"
"15-09-06;50754000000;19115000000;69869000000"
"18-09-06;50592000000;19280000000;69872000000"
"19-09-06;50316000000;19566000000;69882000000"
"20-09-06;50043000000;19732000000;69775000000"
"21-09-06;50005000000;19684000000;69689000000"
"22-09-06;50063000000;19685000000;69748000000"
"25-09-06;50156000000;20218000000;70374000000"
"26-09-06;50095000000;20565000000;70660000000"
"27-09-06;50215000000;19859000000;70074000000"
"28-09-06;50640000000;20228000000;70868000000"
"29-09-06;51053000000;18375000000;69428000000"
"02-10-06;51539000000;18751000000;70290000000"
"03-10-06;51725000000;18534000000;70259000000"
"04-10-06;51931000000;18325000000;70256000000"
"05-10-06;52320000000;18415000000;70735000000"
"06-10-06;52636000000;18647000000;71283000000"
"09-10-06;52708000000;17902000000;70610000000"
"10-10-06;52506000000;18367000000;70873000000"
"11-10-06;52246000000;18291000000;70537000000"
"12-10-06;52213000000;18407000000;70620000000"
"13-10-06;52072000000;18843000000;70915000000"
"17-10-06;51797000000;19313000000;71110000000"
"18-10-06;51383000000;19745000000;71128000000"
"19-10-06;51058000000;19994000000;71052000000"
"20-10-06;50893000000;19826000000;70719000000"
"23-10-06;50860000000;18773000000;69633000000"
